order_id,customer_id,restaurant_id,order_datetime,order_status,payment_method,delivery_time_minutes,rating,subtotal,delivery_fee,discount,total_amount
1006,41,10,2025-10-28 03:09:00,Delivered,Cash,26,1,978,35,20,993
1007,210,1,2025-11-26 21:42:00,Delivered,Debit Card,63,4,251,35,0,286
1008,177,3,2025-01-26 01:53:00,Delivered,Debit Card,42,4,1051,30,50,1031
1009,217,30,2025-06-11 18:55:00,Delivered,UPI,28,,1321,20,0,1341
1010,123,45,2025-11-06 15:17:00,Cancelled,Credit Card,,,1848,30,75,1803
1011,191,13,2025-01-02 03:30:00,Delivered,Credit Card,31,5,1751,20,20,1751
1012,281,22,2025-10-03 14:02:00,Delivered,UPI,44,1,1266,25,0,1291
1013,115,19,2025-05-16 09:57:00,Delivered,UPI,32,5,1538,25,0,1563
1014,114,37,2025-05-03 12:00:00,Delivered,UPI,35,5,1806,20,20,1806
1015,298,9,2025-10-01 21:35:00,Delivered,UPI,33,,2202,25,0,2227
1016,220,6,2025-06-18 20:15:00,Cancelled,UPI,,,528,30,0,558
1017,150,53,2025-05-12 13:10:00,Cancelled,Credit Card,,,485,30,0,515
1018,278,52,2025-11-24 02:04:00,Rejected,UPI,,,182,30,0,212
1019,59,42,2025-06-22 03:32:00,Delivered,Cash,50,5,917,25,20,922
1020,97,46,2025-05-09 23:01:00,Cancelled,UPI,,,307,30,0,337
1021,268,50,2025-04-10 15:59:00,Delivered,Debit Card,19,4,769,25,30,764
1022,248,56,2025-12-24 02:47:00,Delivered,Cash,53,,665,20,20,665
1023,97,3,2025-10-20 11:01:00,Rejected,Debit Card,,,1568,20,0,1588
1024,50,54,2025-09-24 17:49:00,Delivered,Credit Card,48,5,2540,25,0,2565
1025,275,43,2025-05-31 01:54:00,Delivered,Debit Card,60,,858,25,0,883
1026,175,51,2025-07-30 02:33:00,Delivered,Cash,37,,1398,25,50,1373
1027,48,51,2025-03-12 16:38:00,Delivered,UPI,41,3,1565,25,30,1560
1028,41,23,2025-01-26 08:19:00,Delivered,UPI,63,5,1397,30,20,1407
1029,48,30,2025-06-20 08:47:00,Delivered,UPI,24,,984,20,20,984
1030,185,34,2025-10-05 03:16:00,Delivered,Credit Card,23,2,696,25,50,671
1031,65,26,2025-12-16 16:15:00,Rejected,UPI,,,1126,20,20,1126
1032,109,49,2025-12-08 12:12:00,Delivered,Debit Card,40,5,1361,20,50,1331
1033,216,32,2025-11-28 19:31:00,Delivered,UPI,43,3,810,40,0,850
1034,128,26,2025-12-31 01:14:00,Rejected,UPI,,,259,25,0,284
1035,58,60,2025-01-02 20:13:00,Delivered,UPI,44,2,1311,20,75,1256
1036,189,55,2025-07-30 12:42:00,Delivered,Debit Card,46,2,966,25,75,916
1037,125,47,2025-09-08 08:27:00,Delivered,UPI,45,1,741,30,0,771
1038,212,47,2025-05-28 04:18:00,Delivered,Cash,18,5,494,30,50,474
1039,115,19,2025-04-13 22:55:00,Delivered,Cash,42,4,443,20,75,388
1040,121,57,2025-09-06 12:14:00,Rejected,Credit Card,,,1449,30,30,1449
1041,131,16,2025-05-20 21:33:00,Delivered,Cash,19,1,1014,25,75,964
1042,285,49,2025-10-22 16:58:00,Delivered,Cash,51,1,1043,25,0,1068
1043,56,55,2025-08-06 08:44:00,Delivered,Credit Card,58,5,2043,25,0,2068
1044,167,3,2025-06-22 11:30:00,Delivered,Debit Card,49,5,517,40,0,557
1045,119,43,2025-01-23 06:29:00,Delivered,UPI,24,5,837,25,0,862
1046,50,10,2025-05-12 00:58:00,Delivered,UPI,35,4,666,25,30,661
1047,61,24,2025-05-09 19:34:00,Delivered,Credit Card,20,3,276,25,75,226
1048,211,13,2025-02-21 02:32:00,Delivered,Debit Card,18,3,1249,20,50,1219
1049,293,24,2025-12-08 08:12:00,Delivered,Credit Card,32,,138,25,0,163
1050,152,44,2025-02-01 21:28:00,Delivered,Credit Card,20,2,1359,20,75,1304
1051,82,44,2025-07-13 00:10:00,Delivered,Credit Card,61,,659,20,0,679
1052,213,24,2025-08-11 07:44:00,Delivered,Debit Card,63,5,1929,40,0,1969
1053,230,59,2025-03-30 19:53:00,Delivered,Debit Card,38,2,1050,30,20,1060
1054,275,44,2025-02-16 18:07:00,Delivered,Credit Card,21,5,618,40,50,608
1055,70,3,2025-09-23 05:34:00,Delivered,Credit Card,33,,1551,40,0,1591
1056,174,45,2025-10-03 02:16:00,Delivered,Credit Card,29,4,510,20,30,500
1057,76,49,2025-08-15 02:27:00,Delivered,UPI,65,,1043,20,75,988
1058,6,3,2025-12-07 22:01:00,Delivered,UPI,23,5,1551,25,20,1556
1059,51,42,2025-10-03 20:23:00,Delivered,UPI,64,3,1836,30,75,1791
1060,150,22,2025-03-23 02:34:00,Delivered,Cash,36,1,282,40,30,292
1061,22,47,2025-07-14 15:02:00,Delivered,Cash,19,1,247,35,0,282
1062,175,1,2025-07-05 23:33:00,Delivered,Credit Card,43,1,251,30,30,251
1063,117,8,2025-07-09 21:03:00,Delivered,Credit Card,54,1,269,35,0,304
1064,124,36,2025-11-05 19:35:00,Delivered,Debit Card,19,,141,20,0,161
1065,25,1,2025-07-20 08:53:00,Delivered,UPI,34,3,502,25,30,497
1066,100,34,2025-04-07 16:41:00,Delivered,Debit Card,33,1,1284,30,50,1264
1067,88,45,2025-10-20 20:42:00,Delivered,Debit Card,44,1,477,25,0,502
1068,271,59,2025-04-20 03:19:00,Rejected,Debit Card,,,191,35,0,226
1069,200,5,2025-07-01 11:48:00,Delivered,UPI,29,2,1499,20,50,1469
1070,44,47,2025-07-13 09:26:00,Delivered,Debit Card,50,5,786,20,0,806
1071,124,45,2025-12-24 16:33:00,Delivered,Debit Card,39,,477,20,50,447
1072,175,1,2025-05-29 21:40:00,Delivered,Debit Card,33,2,251,40,0,291
1073,162,47,2025-07-22 23:14:00,Delivered,UPI,23,5,1003,40,0,1043
1074,124,49,2025-02-16 20:43:00,Delivered,Credit Card,26,3,636,20,50,606
1075,40,24,2025-11-10 16:31:00,Delivered,Debit Card,42,5,643,20,75,588
1076,16,47,2025-06-21 13:07:00,Delivered,UPI,33,3,1265,40,0,1305
1077,213,24,2025-11-14 21:13:00,Delivered,Debit Card,26,,1515,20,75,1460
1078,64,46,2025-11-24 18:18:00,Delivered,Debit Card,32,5,1276,35,0,1311
1079,88,7,2025-04-21 19:38:00,Delivered,UPI,33,3,916,20,50,886
1080,151,7,2025-09-24 17:26:00,Cancelled,UPI,,,650,35,20,665
1081,223,10,2025-09-23 22:06:00,Delivered,Credit Card,45,,333,20,30,323
1082,105,33,2025-07-19 12:56:00,Delivered,UPI,42,4,1374,25,0,1399
1083,90,31,2025-05-11 10:22:00,Delivered,Cash,50,4,1623,35,20,1638
1084,288,57,2025-03-15 19:13:00,Rejected,Debit Card,,,1450,40,0,1490
1085,271,59,2025-04-10 10:19:00,Delivered,Credit Card,44,2,1098,30,20,1108
1086,10,54,2025-01-25 16:23:00,Rejected,UPI,,,2071,35,0,2106
1087,299,4,2025-07-26 19:45:00,Delivered,Cash,57,4,796,25,30,791
1088,188,54,2025-07-16 20:36:00,Delivered,Debit Card,54,1,1003,25,75,953
1089,115,8,2025-03-14 13:25:00,Delivered,UPI,44,1,848,35,75,808
1090,214,2,2025-11-25 14:11:00,Delivered,Debit Card,53,,800,40,0,840
1091,125,47,2025-12-03 17:48:00,Delivered,Debit Card,18,,1527,40,20,1547
1092,175,1,2025-10-09 04:25:00,Delivered,Debit Card,52,4,889,30,20,899
1093,38,47,2025-01-08 17:30:00,Delivered,UPI,61,,786,30,30,786
1094,173,3,2025-05-09 06:49:00,Delivered,Credit Card,33,3,1051,25,0,1076
1095,4,47,2025-11-04 12:58:00,Cancelled,UPI,,,524,40,0,564
1096,39,47,2025-12-09 06:52:00,Delivered,UPI,21,,756,40,0,796
1097,165,3,2025-08-21 13:49:00,Delivered,Credit Card,55,,2085,25,50,2060
1098,144,32,2025-01-09 15:28:00,Delivered,Debit Card,43,4,568,25,30,563
1099,71,41,2025-01-10 17:51:00,Delivered,Cash,64,4,1014,40,0,1054
1100,135,24,2025-07-23 16:43:00,Delivered,UPI,30,4,138,30,0,168
1101,88,9,2025-06-26 12:06:00,Delivered,UPI,47,2,1302,25,0,1327
1102,195,15,2025-04-23 13:15:00,Delivered,Debit Card,26,5,951,35,0,986
1103,280,25,2025-06-07 08:37:00,Delivered,Credit Card,55,2,1123,30,0,1153
1104,28,4,2025-08-20 06:43:00,Delivered,UPI,43,1,432,35,50,417
1105,263,47,2025-04-06 02:00:00,Delivered,UPI,49,,786,25,0,811
1106,266,43,2025-03-29 18:34:00,Delivered,Cash,64,4,429,40,0,469
1107,59,52,2025-04-01 17:43:00,Rejected,Cash,,,189,40,75,154
1108,231,11,2025-09-10 22:37:00,Delivered,Cash,43,1,916,25,20,921
1109,266,18,2025-01-08 11:48:00,Delivered,Credit Card,23,2,627,30,0,657
1110,82,17,2025-07-21 21:55:00,Delivered,UPI,39,4,600,40,0,640
1111,38,47,2025-02-07 18:08:00,Delivered,Cash,47,,247,35,30,252
1112,278,25,2025-10-07 00:10:00,Delivered,UPI,39,,1557,40,50,1547
1113,129,55,2025-11-28 04:19:00,Cancelled,Debit Card,,,594,30,20,604
1114,280,52,2025-08-23 01:44:00,Delivered,UPI,40,,378,35,20,393
1115,101,46,2025-12-03 05:01:00,Cancelled,Cash,,,1276,35,20,1291
1116,273,42,2025-07-16 17:09:00,Delivered,Cash,50,2,915,40,0,955
1117,253,53,2025-01-20 20:34:00,Delivered,UPI,43,2,1663,30,75,1618
1118,200,19,2025-11-14 10:43:00,Delivered,UPI,19,2,1616,30,0,1646
1119,269,38,2025-08-24 18:25:00,Delivered,Debit Card,57,2,892,25,75,842
1120,100,46,2025-10-21 03:21:00,Delivered,Debit Card,23,3,969,35,0,1004
1121,176,59,2025-03-27 18:10:00,Delivered,Credit Card,62,5,1766,40,50,1756
1122,201,47,2025-07-07 00:41:00,Delivered,Debit Card,42,,1265,30,75,1220
1123,134,31,2025-01-04 06:19:00,Delivered,UPI,61,,856,40,20,876
1124,85,10,2025-04-12 16:53:00,Delivered,Credit Card,35,,215,35,0,250
1125,46,55,2025-05-31 14:06:00,Delivered,Debit Card,30,2,2043,40,0,2083
1126,122,36,2025-08-18 10:02:00,Delivered,Debit Card,27,1,774,35,20,789
1127,271,24,2025-12-23 18:33:00,Delivered,UPI,56,,505,30,0,535
1128,67,31,2025-09-21 16:35:00,Delivered,Debit Card,43,2,1397,40,30,1407
1129,213,59,2025-10-03 14:17:00,Delivered,Credit Card,26,3,2148,35,0,2183
1130,163,60,2025-05-28 05:32:00,Delivered,UPI,23,,437,20,0,457
1131,80,47,2025-07-10 20:14:00,Delivered,Credit Card,22,,524,30,0,554
1132,107,47,2025-06-15 10:30:00,Delivered,Credit Card,58,5,524,30,0,554
1133,267,48,2025-11-12 12:24:00,Delivered,Cash,27,2,1637,35,0,1672
1134,4,47,2025-07-07 16:47:00,Delivered,Debit Card,36,1,786,40,75,751
1135,55,30,2025-03-10 06:53:00,Delivered,Credit Card,56,1,1995,20,0,2015
1136,267,31,2025-08-01 08:31:00,Delivered,Cash,40,2,2479,25,75,2429
1137,93,28,2025-09-03 14:20:00,Delivered,Debit Card,53,4,215,40,0,255
1138,167,4,2025-11-13 02:32:00,Delivered,Cash,42,,364,20,30,354
1139,94,59,2025-03-03 20:30:00,Delivered,Cash,61,4,525,30,0,555
1140,89,4,2025-10-23 18:58:00,Delivered,Cash,28,,796,25,30,791
1141,282,21,2025-05-02 05:20:00,Delivered,Credit Card,54,,669,30,0,699
1142,214,6,2025-09-08 23:41:00,Delivered,Cash,32,4,1624,30,75,1579
1143,130,27,2025-09-13 19:45:00,Delivered,Credit Card,46,5,1353,35,0,1388
1144,83,14,2025-06-19 07:42:00,Cancelled,Cash,,,1508,30,0,1538
1145,297,26,2025-03-08 04:01:00,Delivered,UPI,26,,548,20,0,568
1146,284,40,2025-11-07 21:56:00,Delivered,Cash,40,3,1872,35,0,1907
1147,21,4,2025-01-09 08:19:00,Delivered,Cash,59,5,470,25,0,495
1148,293,24,2025-01-12 04:41:00,Delivered,Debit Card,60,3,1010,40,0,1050
1149,30,26,2025-01-03 18:26:00,Rejected,UPI,,,259,40,0,299
1150,75,43,2025-01-25 20:09:00,Delivered,UPI,31,4,565,40,75,530
1151,46,24,2025-02-27 12:25:00,Delivered,Credit Card,20,1,1929,40,75,1894
1152,225,4,2025-04-12 19:47:00,Delivered,UPI,36,4,614,25,20,619
1153,155,45,2025-02-23 04:48:00,Delivered,Credit Card,24,1,987,30,0,1017
1154,77,60,2025-05-27 12:08:00,Delivered,Credit Card,62,,1311,20,75,1256
1155,110,55,2025-03-07 22:37:00,Delivered,UPI,24,4,594,25,20,599
1156,184,46,2025-06-17 17:23:00,Delivered,Credit Card,31,,630,35,0,665
1157,217,1,2025-07-05 19:10:00,Delivered,Cash,35,5,753,20,20,753
1158,219,56,2025-01-12 13:14:00,Delivered,Debit Card,51,1,1459,20,0,1479
1159,147,11,2025-05-08 01:07:00,Delivered,Debit Card,43,,1220,20,0,1240
1160,227,60,2025-12-13 11:23:00,Delivered,Credit Card,33,1,608,35,0,643
1161,57,24,2025-10-12 01:49:00,Delivered,UPI,20,4,276,35,0,311
1162,47,40,2025-03-24 13:33:00,Delivered,UPI,51,3,1010,20,0,1030
1163,32,42,2025-02-13 06:32:00,Delivered,Cash,24,4,305,20,75,250
1164,148,8,2025-09-29 08:31:00,Delivered,Cash,29,2,579,35,0,614
1165,179,27,2025-09-28 21:22:00,Delivered,Cash,56,1,1029,20,0,1049
1166,102,57,2025-04-13 19:25:00,Delivered,Cash,34,,1451,40,0,1491
1167,269,23,2025-03-12 22:54:00,Delivered,UPI,21,,1183,30,50,1163
1168,13,15,2025-03-01 01:28:00,Delivered,Cash,25,,1485,30,30,1485
1169,121,48,2025-10-10 02:52:00,Delivered,Debit Card,54,2,215,20,0,235
1170,257,14,2025-10-29 09:41:00,Delivered,Cash,43,,831,40,20,851
1171,62,39,2025-07-15 19:35:00,Delivered,UPI,44,,382,35,0,417
1172,26,42,2025-09-03 18:17:00,Delivered,Credit Card,38,2,612,30,0,642
1173,221,26,2025-01-14 06:29:00,Delivered,Cash,52,,578,20,75,523
1174,82,11,2025-11-19 21:40:00,Delivered,UPI,33,5,612,20,50,582
1175,276,48,2025-11-17 18:18:00,Cancelled,UPI,,,430,30,30,430
1176,71,18,2025-03-03 14:56:00,Cancelled,Credit Card,,,1172,25,0,1197
1177,14,32,2025-10-04 01:26:00,Delivered,Cash,60,2,852,20,0,872
1178,207,17,2025-11-28 21:05:00,Cancelled,Cash,,,1326,25,20,1331
1179,201,47,2025-12-07 20:03:00,Delivered,Debit Card,32,3,247,30,20,257
1180,23,59,2025-10-10 20:15:00,Delivered,Debit Card,61,,573,35,0,608
1181,55,51,2025-08-24 18:51:00,Delivered,Cash,29,1,1831,25,50,1806
1182,136,60,2025-08-08 00:17:00,Delivered,Debit Card,27,1,304,35,0,339
1183,82,41,2025-10-24 07:52:00,Delivered,Debit Card,52,1,462,35,30,467
1184,257,31,2025-11-11 01:56:00,Delivered,Debit Card,43,5,2051,20,0,2071
1185,154,24,2025-04-20 03:37:00,Cancelled,Credit Card,,,1424,20,0,1444
1186,110,59,2025-07-28 00:21:00,Delivered,Credit Card,20,,1623,20,0,1643
1187,185,22,2025-06-04 15:09:00,Delivered,UPI,45,1,562,20,75,507
1188,291,34,2025-07-25 02:30:00,Delivered,Cash,65,5,1284,40,30,1294
1189,280,58,2025-01-22 17:34:00,Cancelled,UPI,,,994,20,20,994
1190,139,38,2025-09-22 03:50:00,Delivered,Debit Card,57,4,2727,40,30,2737
1191,128,59,2025-12-23 19:35:00,Delivered,Cash,54,1,1957,20,0,1977
1192,64,46,2025-03-11 23:38:00,Delivered,UPI,61,,1244,30,0,1274
1193,37,40,2025-02-10 13:43:00,Delivered,Credit Card,56,5,817,35,50,802
1194,65,24,2025-09-21 18:16:00,Delivered,UPI,42,1,505,30,30,505
1195,298,12,2025-04-02 01:18:00,Cancelled,Cash,,,1004,20,0,1024
1196,224,22,2025-03-24 00:52:00,Delivered,Debit Card,38,3,984,40,20,1004
1197,158,47,2025-04-24 06:50:00,Delivered,UPI,45,3,1033,25,75,983
1198,215,41,2025-12-25 09:03:00,Delivered,Debit Card,56,2,552,35,0,587
1199,96,16,2025-03-31 04:18:00,Delivered,Cash,45,,1510,30,30,1510
1200,35,36,2025-01-15 03:05:00,Delivered,UPI,23,5,915,20,0,935
1201,243,56,2025-09-22 12:30:00,Delivered,Credit Card,30,,536,20,75,481
1202,140,59,2025-03-11 22:26:00,Delivered,Credit Card,58,,1575,20,0,1595
1203,28,4,2025-09-28 08:14:00,Delivered,Cash,39,3,834,25,0,859
1204,136,50,2025-03-31 09:08:00,Delivered,Credit Card,50,3,1801,35,0,1836
1205,157,58,2025-07-08 09:41:00,Delivered,Credit Card,30,,380,25,0,405
1206,230,55,2025-10-03 19:48:00,Delivered,Cash,61,,966,35,75,926
1207,106,47,2025-12-07 09:41:00,Delivered,Credit Card,49,2,1018,20,50,988
1208,278,10,2025-02-04 19:50:00,Delivered,Credit Card,20,2,645,25,0,670
1209,280,52,2025-03-16 08:39:00,Cancelled,Debit Card,,,189,20,75,134
1210,54,46,2025-02-05 22:55:00,Delivered,Cash,50,1,1260,30,50,1240
1211,185,22,2025-05-15 13:03:00,Delivered,Credit Card,52,,843,40,0,883
1212,231,50,2025-02-24 00:41:00,Delivered,Debit Card,33,1,759,40,50,749
1213,131,48,2025-07-17 19:36:00,Delivered,Credit Card,62,3,926,30,75,881
1214,231,18,2025-05-10 12:14:00,Delivered,UPI,64,,1299,25,75,1249
1215,286,57,2025-04-26 18:28:00,Delivered,Credit Card,33,1,1452,40,20,1472
1216,16,47,2025-03-22 18:13:00,Rejected,UPI,,,262,20,0,282
1217,60,2,2025-04-05 07:11:00,Cancelled,UPI,,,984,35,20,999
1218,59,10,2025-01-16 16:53:00,Delivered,Cash,63,1,215,30,20,225
1219,48,8,2025-02-01 23:15:00,Cancelled,Debit Card,,,1386,20,75,1331
1220,248,32,2025-08-04 17:41:00,Delivered,Debit Card,37,5,554,20,20,554
1221,207,18,2025-01-02 11:52:00,Delivered,Debit Card,65,4,545,20,20,545
1222,222,53,2025-07-19 13:17:00,Delivered,UPI,59,3,1109,30,0,1139
1223,229,27,2025-06-15 03:25:00,Delivered,Debit Card,57,5,972,25,20,977
1224,215,50,2025-04-14 09:35:00,Delivered,Cash,28,4,1548,35,30,1553
1225,285,45,2025-11-22 18:07:00,Delivered,Cash,57,1,1338,20,30,1328
1226,233,34,2025-01-12 22:38:00,Delivered,UPI,23,3,1204,20,30,1194
1227,3,54,2025-07-08 04:04:00,Delivered,Debit Card,39,1,2540,20,50,2510
1228,71,44,2025-06-01 12:38:00,Delivered,UPI,24,5,309,40,50,299
1229,207,18,2025-08-12 08:11:00,Delivered,Cash,39,1,2262,30,0,2292
1230,68,17,2025-10-11 11:43:00,Delivered,Cash,20,5,426,25,0,451
1231,188,42,2025-01-01 22:36:00,Delivered,UPI,22,2,919,25,0,944
1232,70,22,2025-08-29 05:32:00,Delivered,Debit Card,64,,703,40,50,693
1233,265,4,2025-03-24 22:16:00,Delivered,Credit Card,23,4,432,30,0,462
1234,247,24,2025-01-31 11:35:00,Delivered,UPI,23,3,276,20,75,221
1235,45,33,2025-04-06 13:05:00,Delivered,UPI,65,4,287,20,0,307
1236,237,24,2025-08-09 18:20:00,Delivered,UPI,48,1,919,25,75,869
1237,291,46,2025-08-28 13:37:00,Delivered,Credit Card,44,5,937,20,30,927
1238,264,26,2025-08-31 06:51:00,Delivered,UPI,31,,578,30,0,608
1239,79,33,2025-10-15 21:39:00,Delivered,Credit Card,22,3,916,30,30,916
1240,124,13,2025-03-19 13:33:00,Delivered,Debit Card,52,4,1751,30,30,1751
1241,258,31,2025-10-08 09:11:00,Delivered,Credit Card,42,,2051,30,0,2081
1242,28,34,2025-08-16 08:45:00,Delivered,Debit Card,46,3,856,25,0,881
1243,290,26,2025-01-05 19:02:00,Delivered,Debit Card,38,4,548,20,0,568
1244,237,59,2025-02-18 19:43:00,Delivered,Debit Card,36,4,1098,20,20,1098
1245,190,5,2025-06-11 08:44:00,Cancelled,Credit Card,,,1341,25,0,1366
1246,225,22,2025-10-17 11:55:00,Rejected,UPI,,,843,20,0,863
1247,164,3,2025-06-22 06:55:00,Delivered,Credit Card,40,,1301,30,0,1331
1248,253,3,2025-08-15 22:12:00,Delivered,Cash,56,3,1818,20,0,1838
1249,202,12,2025-12-13 19:13:00,Rejected,UPI,,,360,30,0,390
1250,65,24,2025-04-20 13:02:00,Delivered,Debit Card,22,3,414,30,30,414
1251,90,48,2025-07-03 11:48:00,Delivered,Debit Card,61,2,430,20,0,450
1252,31,39,2025-09-07 18:36:00,Delivered,UPI,43,5,1146,35,50,1131
1253,225,34,2025-05-15 01:49:00,Delivered,Credit Card,48,2,1044,30,0,1074
1254,298,13,2025-04-26 00:00:00,Delivered,Cash,42,,1004,20,0,1024
1255,83,57,2025-06-28 00:04:00,Delivered,Cash,38,4,483,35,30,488
1256,131,20,2025-10-26 01:40:00,Delivered,Credit Card,32,,638,20,30,628
1257,21,53,2025-08-04 21:02:00,Delivered,UPI,58,,693,20,0,713
1258,197,19,2025-08-16 07:50:00,Delivered,UPI,36,,2424,40,20,2444
1259,166,26,2025-02-14 05:37:00,Delivered,Cash,37,1,578,25,75,528
1260,5,47,2025-08-23 11:22:00,Delivered,UPI,34,4,262,35,0,297
1261,47,33,2025-03-24 07:45:00,Delivered,UPI,29,2,287,30,30,287
1262,64,46,2025-10-21 15:46:00,Delivered,Debit Card,54,1,323,40,0,363
1263,171,45,2025-10-09 02:46:00,Delivered,Debit Card,54,,1497,40,0,1537
1264,26,28,2025-05-02 15:34:00,Delivered,Credit Card,22,4,215,40,0,255
1265,170,22,2025-01-28 21:06:00,Rejected,Credit Card,,,281,20,0,301
1266,91,46,2025-04-20 19:18:00,Delivered,Credit Card,26,2,323,30,0,353
1267,250,55,2025-12-02 06:46:00,Delivered,UPI,22,3,891,25,50,866
1268,7,20,2025-01-19 20:13:00,Rejected,Debit Card,,,152,25,50,127
1269,225,34,2025-07-03 04:44:00,Delivered,Credit Card,41,1,696,30,0,726
1270,209,22,2025-07-22 06:00:00,Delivered,UPI,40,5,562,35,0,597
1271,204,27,2025-02-19 19:34:00,Delivered,UPI,61,2,972,20,20,972
1272,153,39,2025-11-08 01:55:00,Cancelled,Credit Card,,,764,25,75,714
1273,278,25,2025-02-04 19:24:00,Delivered,Credit Card,54,2,1038,20,30,1028
1274,29,22,2025-07-27 17:56:00,Delivered,Cash,43,1,422,40,30,432
1275,202,13,2025-07-05 01:19:00,Delivered,Debit Card,37,4,2004,40,75,1969
1276,97,53,2025-04-26 18:26:00,Delivered,Debit Card,59,2,1178,25,20,1183
1277,61,24,2025-06-01 04:16:00,Delivered,Cash,60,3,919,40,75,884
1278,263,47,2025-10-01 23:31:00,Cancelled,UPI,,,1280,20,50,1250
1279,293,59,2025-05-15 07:12:00,Delivered,Credit Card,26,,1957,20,0,1977
1280,273,23,2025-04-26 07:16:00,Cancelled,UPI,,,323,30,75,278
1281,271,59,2025-07-27 00:23:00,Rejected,Debit Card,,,2148,30,20,2158
1282,170,34,2025-07-25 18:45:00,Cancelled,Debit Card,,,1204,30,30,1204
1283,242,12,2025-07-21 12:59:00,Delivered,Cash,22,3,360,30,0,390
1284,190,1,2025-10-02 22:58:00,Delivered,Debit Card,57,,631,40,0,671
1285,166,55,2025-10-22 12:25:00,Delivered,Cash,29,2,966,25,0,991
1286,189,24,2025-05-17 05:24:00,Delivered,Debit Card,21,,1148,20,0,1168
1287,163,35,2025-04-20 22:51:00,Delivered,Cash,32,4,1419,20,0,1439
1288,274,58,2025-12-18 23:07:00,Delivered,Debit Card,28,1,702,40,20,722
1289,48,27,2025-05-24 10:10:00,Delivered,Debit Card,65,,1677,35,0,1712
1290,58,44,2025-04-10 20:10:00,Delivered,UPI,62,3,700,35,20,715
1291,68,60,2025-08-09 12:43:00,Delivered,Credit Card,30,1,1311,30,75,1266
1292,79,40,2025-10-02 02:01:00,Cancelled,Debit Card,,,624,35,75,584
1293,92,20,2025-02-03 09:11:00,Delivered,Credit Card,25,5,1124,40,75,1089
1294,45,40,2025-03-26 01:12:00,Delivered,Cash,57,2,1872,25,30,1867
1295,249,31,2025-06-26 04:46:00,Delivered,Debit Card,60,2,428,35,0,463
1296,98,45,2025-11-05 19:11:00,Delivered,Debit Card,48,2,828,35,0,863
1297,260,28,2025-01-18 15:25:00,Delivered,UPI,53,,586,40,20,606
1298,62,48,2025-03-23 06:24:00,Delivered,UPI,49,4,645,40,0,685
1299,286,57,2025-10-14 20:11:00,Delivered,Cash,60,,1934,25,0,1959
1300,227,35,2025-03-09 04:13:00,Rejected,Credit Card,,,473,40,0,513
1301,55,51,2025-11-08 09:16:00,Rejected,Debit Card,,,433,30,20,443
1302,30,59,2025-04-04 19:21:00,Delivered,UPI,42,4,1575,20,30,1565
1303,29,22,2025-07-23 21:50:00,Delivered,UPI,33,3,281,40,0,321
1304,77,11,2025-12-04 02:14:00,Delivered,Credit Card,43,5,1374,35,50,1359
1305,188,38,2025-02-02 10:46:00,Delivered,Cash,20,3,1389,20,0,1409
1306,45,39,2025-05-18 02:04:00,Delivered,Debit Card,39,1,1590,25,30,1585
1307,165,34,2025-10-08 15:22:00,Delivered,UPI,48,,696,25,20,701
1308,82,11,2025-02-06 19:55:00,Delivered,UPI,26,,608,20,0,628
1309,293,26,2025-08-09 19:25:00,Delivered,Cash,43,5,807,35,20,822
1310,119,17,2025-11-05 05:08:00,Delivered,Cash,61,,1326,35,0,1361
1311,122,9,2025-11-20 21:36:00,Cancelled,Debit Card,,,1302,20,50,1272
1312,196,13,2025-06-08 06:01:00,Cancelled,Debit Card,,,249,25,0,274
1313,82,17,2025-10-28 02:22:00,Delivered,Debit Card,49,,884,20,50,854
1314,26,10,2025-03-13 13:35:00,Delivered,Debit Card,37,4,1311,40,20,1331
1315,159,1,2025-08-03 06:24:00,Cancelled,Cash,,,502,20,0,522
1316,209,4,2025-06-30 10:44:00,Delivered,Credit Card,20,4,652,20,0,672
1317,290,55,2025-03-12 18:44:00,Delivered,Debit Card,31,3,1560,20,0,1580
1318,271,26,2025-08-25 13:43:00,Delivered,Debit Card,33,,1355,30,0,1385
1319,212,47,2025-05-07 09:21:00,Delivered,Debit Card,65,3,741,20,20,741
1320,292,60,2025-10-29 07:48:00,Delivered,Debit Card,35,3,608,30,0,638
1321,270,58,2025-12-03 22:35:00,Delivered,Credit Card,21,5,1374,40,50,1364
1322,273,58,2025-09-25 18:54:00,Cancelled,UPI,,,380,20,75,325
1323,293,59,2025-03-08 01:44:00,Delivered,Cash,20,3,2148,35,0,2183
1324,173,34,2025-10-27 04:54:00,Delivered,UPI,33,3,1204,25,50,1179
1325,115,27,2025-01-28 00:09:00,Cancelled,Debit Card,,,343,25,50,318
1326,237,55,2025-07-21 11:33:00,Delivered,Cash,30,3,1746,40,0,1786
1327,36,47,2025-12-28 11:35:00,Delivered,Debit Card,62,4,262,25,30,257
1328,282,28,2025-01-25 06:18:00,Cancelled,Credit Card,,,508,25,0,533
1329,235,22,2025-04-04 08:26:00,Delivered,UPI,19,4,704,30,50,684
1330,73,27,2025-05-24 12:48:00,Delivered,UPI,27,,648,30,0,678
1331,239,22,2025-04-07 01:19:00,Delivered,Debit Card,21,5,984,40,0,1024
1332,217,19,2025-06-23 05:28:00,Delivered,Credit Card,30,5,365,25,0,390
1333,69,55,2025-07-25 18:06:00,Delivered,UPI,32,2,1263,20,50,1233
